Order_ID,Order_Item_ID,Order_Amount,Order_Category,Order_Status
ORD004804,OI004804,1824.46,Dairy,Completed
ORD004805,OI004805,2445.65,Beverages,Completed
ORD004806,OI004806,650.95,Snacks,Cancelled
ORD004807,OI004807,395.25,Personal Care,Cancelled
ORD004808,OI004808,2271.29,Beverages,Rejected
ORD004809,OI004809,1238.23,Household,Rejected
ORD004810,OI004810,438.93,Dairy,Completed
ORD004811,OI004811,2113.59,Groceries,Completed
ORD004812,OI004812,1040.0,Bakery,Completed
ORD004813,OI004813,2289.72,Baby Care,Completed
ORD004814,OI004814,2147.14,Groceries,Rejected
ORD004815,OI004815,2160.8,Beverages,Cancelled
ORD004816,OI004816,202.64,Groceries,Completed
ORD004817,OI004817,267.99,Personal Care,Rejected
ORD004818,OI004818,1321.6,Beverages,Cancelled
ORD004819,OI004819,506.77,Snacks,Completed
ORD004820,OI004820,2051.99,Household,Cancelled
ORD004821,OI004821,2307.45,Snacks,Completed
ORD004822,OI004822,668.23,Household,Rejected
ORD004823,OI004823,672.57,Household,Completed
ORD004824,OI004824,173.46,Snacks,Cancelled
ORD004825,OI004825,1617.16,Personal Care,Completed
ORD004826,OI004826,1942.69,Personal Care,Completed
ORD004827,OI004827,1711.13,Snacks,Completed
ORD004828,OI004828,495.95,Beverages,Completed
ORD004829,OI004829,1846.41,Snacks,Rejected
ORD004830,OI004830,1899.49,Groceries,Cancelled
ORD004831,OI004831,1670.92,Baby Care,Cancelled
ORD004832,OI004832,304.1,Bakery,Completed
ORD004833,OI004833,2207.24,Fruits & Vegetables,Rejected
ORD004834,OI004834,1483.54,Beverages,Completed
ORD004835,OI004835,1549.37,Fruits & Vegetables,Completed
ORD004836,OI004836,562.56,Beverages,Completed
ORD004837,OI004837,608.54,Dairy,Completed
ORD004838,OI004838,1953.02,Snacks,Completed
ORD004839,OI004839,2258.83,Beverages,Rejected
ORD004840,OI004840,118.8,Household,Completed
ORD004841,OI004841,427.45,Household,Completed
ORD004842,OI004842,1557.78,Personal Care,Completed
ORD004843,OI004843,566.82,Bakery,Rejected
ORD004844,OI004844,1068.87,Dairy,Completed
ORD004845,OI004845,1621.84,Frozen Foods,Rejected
ORD004846,OI004846,844.27,Groceries,Rejected
ORD004847,OI004847,956.43,Dairy,Completed
ORD004848,OI004848,2215.24,Snacks,Completed
ORD004849,OI004849,2409.78,Frozen Foods,Completed
ORD004850,OI004850,1519.38,Dairy,Completed
ORD004851,OI004851,1791.09,Beverages,Cancelled
ORD004852,OI004852,1907.69,Groceries,Rejected
ORD004853,OI004853,783.17,Frozen Foods,Completed
ORD004854,OI004854,1458.99,Groceries,Completed
ORD004855,OI004855,2064.23,Groceries,Completed
ORD004856,OI004856,1169.42,Fruits & Vegetables,Completed
ORD004857,OI004857,1807.44,Baby Care,Rejected
ORD004858,OI004858,2030.02,Beverages,Cancelled
ORD004859,OI004859,569.17,Household,Completed
ORD004860,OI004860,1560.21,Frozen Foods,Rejected
ORD004861,OI004861,2102.21,Beverages,Completed
ORD004862,OI004862,596.81,Frozen Foods,Cancelled
ORD004863,OI004863,1578.23,Household,Rejected
ORD004864,OI004864,1773.48,Groceries,Completed
ORD004865,OI004865,1652.5,Bakery,Cancelled
ORD004866,OI004866,2072.83,Dairy,Completed
ORD004867,OI004867,1827.67,Personal Care,Cancelled
ORD004868,OI004868,214.48,Groceries,Completed
ORD004869,OI004869,396.88,Frozen Foods,Completed
ORD004870,OI004870,833.24,Snacks,Cancelled
ORD004871,OI004871,872.87,Frozen Foods,Completed
ORD004872,OI004872,1077.62,Groceries,Completed
ORD004873,OI004873,804.99,Bakery,Cancelled
ORD004874,OI004874,713.97,Beverages,Completed
ORD004875,OI004875,602.39,Bakery,Completed
ORD004876,OI004876,1375.95,Household,Rejected
ORD004877,OI004877,1198.58,Frozen Foods,Completed
ORD004878,OI004878,363.81,Dairy,Cancelled
ORD004879,OI004879,795.97,Personal Care,Completed
ORD004880,OI004880,2176.01,Beverages,Completed
ORD004881,OI004881,2207.53,Frozen Foods,Completed
ORD004882,OI004882,1945.57,Baby Care,Cancelled
ORD004883,OI004883,1730.46,Personal Care,Completed
ORD004884,OI004884,947.71,Groceries,Cancelled
ORD004885,OI004885,1222.87,Baby Care,Completed
ORD004886,OI004886,1207.47,Baby Care,Rejected
ORD004887,OI004887,513.86,Bakery,Completed
ORD004888,OI004888,1360.53,Beverages,Completed
ORD004889,OI004889,1837.17,Baby Care,Completed
ORD004890,OI004890,301.41,Snacks,Rejected
ORD004891,OI004891,1264.11,Beverages,Completed
ORD004892,OI004892,2154.95,Personal Care,Cancelled
ORD004893,OI004893,2441.8,Dairy,Completed
ORD004894,OI004894,428.31,Beverages,Rejected
ORD004895,OI004895,1437.51,Baby Care,Rejected
ORD004896,OI004896,494.71,Bakery,Completed
ORD004897,OI004897,1596.13,Bakery,Completed
ORD004898,OI004898,2026.68,Bakery,Completed
ORD004899,OI004899,1221.88,Frozen Foods,Completed
ORD004900,OI004900,1527.39,Bakery,Rejected
ORD004901,OI004901,2056.73,Baby Care,Completed
ORD004902,OI004902,766.92,Snacks,Completed
ORD004903,OI004903,1424.24,Baby Care,Cancelled
ORD004904,OI004904,2412.95,Fruits & Vegetables,Completed
ORD004905,OI004905,874.04,Groceries,Completed
ORD004906,OI004906,716.32,Dairy,Completed
ORD004907,OI004907,1518.35,Dairy,Completed
ORD004908,OI004908,2344.85,Beverages,Cancelled
ORD004909,OI004909,280.3,Frozen Foods,Cancelled
ORD004910,OI004910,1347.14,Fruits & Vegetables,Completed
ORD004911,OI004911,1370.79,Personal Care,Completed
ORD004912,OI004912,1208.77,Frozen Foods,Completed
ORD004913,OI004913,664.91,Groceries,Completed
ORD004914,OI004914,123.17,Fruits & Vegetables,Cancelled
ORD004915,OI004915,437.17,Groceries,Completed
ORD004916,OI004916,1606.32,Bakery,Completed
ORD004917,OI004917,2432.73,Baby Care,Rejected
ORD004918,OI004918,545.16,Fruits & Vegetables,Rejected
ORD004919,OI004919,1435.43,Bakery,Completed
ORD004920,OI004920,202.67,Beverages,Completed
ORD004921,OI004921,2115.38,Groceries,Cancelled
ORD004922,OI004922,632.95,Fruits & Vegetables,Completed
ORD004923,OI004923,2200.46,Household,Cancelled
ORD004924,OI004924,2331.44,Personal Care,Completed
ORD004925,OI004925,1326.75,Personal Care,Completed
ORD004926,OI004926,462.8,Fruits & Vegetables,Cancelled
ORD004927,OI004927,2318.68,Frozen Foods,Completed
ORD004928,OI004928,-2012.72,Groceries,Completed
ORD004929,OI004929,1854.71,Dairy,Completed
ORD004930,OI004930,2235.29,Dairy,Completed
ORD004931,OI004931,1969.8,Bakery,Cancelled
ORD004932,OI004932,2268.07,Groceries,Cancelled
ORD004933,OI004933,2071.22,Personal Care,Completed
ORD004934,OI004934,420.08,Snacks,Completed
ORD004935,OI004935,804.16,Personal Care,Completed
ORD004936,OI004936,638.04,Household,Completed
ORD004937,OI004937,687.26,Frozen Foods,Completed
ORD004938,OI004938,2333.7,Household,Rejected
ORD004939,OI004939,136.62,Beverages,Completed
ORD004940,OI004940,2041.79,Personal Care,Completed
ORD004941,OI004941,847.59,Personal Care,Completed
ORD004942,OI004942,1386.36,Groceries,Completed
ORD004943,OI004943,992.99,Groceries,Completed
ORD004944,OI004944,2176.0,Bakery,Completed
ORD004945,OI004945,328.81,Personal Care,Completed
ORD004946,OI004946,1467.48,Beverages,Completed
ORD004947,OI004947,1044.6,Baby Care,Completed
ORD004948,OI004948,693.9,Snacks,Rejected
ORD004949,OI004949,1274.92,Frozen Foods,Completed
ORD004950,OI004950,297.26,Bakery,Completed
ORD004951,OI004951,1486.45,Bakery,Rejected
ORD004952,OI004952,1287.23,Household,Cancelled
ORD004953,OI004953,154.53,Baby Care,Completed
ORD004954,OI004954,934.92,Fruits & Vegetables,Completed
ORD004955,OI004955,1313.08,Personal Care,Completed
ORD004956,OI004956,1268.3,Personal Care,Completed
ORD004957,OI004957,1606.01,Snacks,Completed
ORD004958,OI004958,1096.81,Frozen Foods,Completed
ORD004959,OI004959,660.35,Bakery,Completed
ORD004960,OI004960,1614.71,Groceries,Completed
ORD004961,OI004961,872.57,Groceries,Cancelled
ORD004962,OI004962,2477.39,Household,Completed
ORD004963,OI004963,1724.42,Beverages,Completed
ORD004964,OI004964,189.84,Snacks,Completed
ORD004965,OI004965,2229.65,Frozen Foods,Completed
ORD004966,OI004966,358.18,Fruits & Vegetables,Rejected
ORD004967,OI004967,518.77,Household,Completed
ORD004968,OI004968,2444.99,Beverages,Rejected
ORD004969,OI004969,1592.55,Bakery,Completed
ORD004970,OI004970,583.83,Fruits & Vegetables,Cancelled
ORD004971,OI004971,2120.8,Fruits & Vegetables,Completed
ORD004972,OI004972,1732.47,Frozen Foods,Cancelled
ORD004973,OI004973,787.18,Frozen Foods,Completed
ORD004974,OI004974,1113.74,Household,Completed
ORD004975,OI004975,1230.87,Household,Completed
ORD004976,OI004976,474.46,Dairy,Completed
ORD004977,OI004977,676.9,Household,Completed
ORD004978,OI004978,517.24,Bakery,Completed
ORD004979,OI004979,1429.71,Beverages,Completed
ORD004980,OI004980,1844.32,Frozen Foods,Completed
ORD004981,OI004981,1044.6,Bakery,Cancelled
ORD004982,OI004982,1510.38,Dairy,Completed
ORD004983,OI004983,144.05,Personal Care,Cancelled
ORD004984,OI004984,1761.82,Bakery,Completed
ORD004985,OI004985,822.6,Snacks,Completed
ORD004986,OI004986,392.14,Baby Care,Completed
ORD004987,OI004987,1230.81,Snacks,Completed
ORD004988,OI004988,2202.21,Personal Care,Completed
ORD004989,OI004989,298.06,Personal Care,Completed
ORD004990,OI004990,1179.78,Groceries,Completed
ORD004991,OI004991,1286.32,Snacks,Completed
ORD004992,OI004992,612.0,Snacks,Completed
ORD002071,OI002071,1985.95,Beverages,Rejected
ORD004994,OI004994,1381.3,Fruits & Vegetables,Completed
ORD004995,OI004995,1520.71,Household,Completed
ORD004996,OI004996,1478.05,Frozen Foods,Rejected
ORD004997,OI004997,829.67,Household,Completed
ORD004998,OI004998,1671.32,Personal Care,Completed
ORD004999,OI004999,1303.02,Groceries,Completed
ORD005000,OI005000,2310.8,Beverages,Completed
ORD005001,OI005001,928.99,Beverages,Completed
ORD005002,OI005002,836.97,Household,Completed
ORD005003,OI005003,1186.78,Baby Care,Cancelled
ORD005004,OI005004,1171.92,Fruits & Vegetables,Completed
ORD005005,OI005005,2029.61,Bakery,Completed
ORD005006,OI005006,2426.21,Personal Care,Rejected
ORD005007,OI005007,2105.06,Personal Care,Completed
ORD005008,OI005008,439.34,Baby Care,Completed
ORD005009,OI005009,651.9,Dairy,Completed
ORD005010,OI005010,845.28,Groceries,Rejected
ORD005011,OI005011,425.29,Baby Care,Cancelled
ORD005012,OI005012,706.68,Household,Cancelled
ORD005013,OI005013,1845.3,Frozen Foods,Completed
ORD005014,OI005014,1488.17,Household,Rejected
ORD005015,OI005015,1764.46,Frozen Foods,Completed
ORD005016,OI005016,679.58,Frozen Foods,Completed
ORD005017,OI005017,2487.01,Household,Completed
ORD005018,OI005018,792.91,Frozen Foods,Rejected
ORD005019,OI005019,138.37,Household,Cancelled
ORD005020,OI005020,2222.2,Groceries,Completed
ORD005021,OI005021,1586.64,Baby Care,Completed
ORD005022,OI005022,341.75,Household,Cancelled
ORD005023,OI005023,2099.2,Dairy,Rejected
ORD005024,OI005024,579.62,Beverages,Completed
ORD005025,OI005025,1018.62,Personal Care,Completed
ORD005026,OI005026,814.61,Groceries,Cancelled
ORD005027,OI005027,2237.9,Personal Care,Completed
ORD005028,OI005028,2215.79,Household,Completed
ORD005029,OI005029,1280.53,Personal Care,Cancelled
ORD005030,OI005030,1962.28,Groceries,Completed
ORD005031,OI005031,949.97,Personal Care,Cancelled
ORD005032,OI005032,1728.82,Fruits & Vegetables,Completed
ORD005033,OI005033,1565.19,Frozen Foods,Completed
ORD005034,OI005034,1814.03,Household,Cancelled
ORD005035,OI005035,463.96,Bakery,Rejected
ORD005036,OI005036,991.48,Beverages,Rejected
ORD005037,OI005037,2236.74,Snacks,Completed
ORD005038,OI005038,2327.4,Beverages,Completed
ORD005039,OI005039,1215.62,Snacks,Completed
ORD005040,OI005040,1871.41,Fruits & Vegetables,Rejected
ORD005041,OI005041,1998.17,Beverages,Completed
ORD005042,OI005042,1084.21,Frozen Foods,Completed
ORD005043,OI005043,1436.49,Household,Completed
ORD005044,OI005044,1675.46,Snacks,Completed
ORD005045,OI005045,219.28,Baby Care,Completed
ORD005046,OI005046,1244.57,Groceries,Completed
ORD005047,OI005047,2242.65,Personal Care,Completed
ORD005048,OI005048,361.84,Beverages,Rejected
ORD005049,OI005049,183.0,Bakery,Completed
ORD005050,OI005050,1828.86,Bakery,Completed
ORD005051,OI005051,930.09,Baby Care,Completed
ORD005052,OI005052,276.06,Beverages,Completed
ORD005053,OI005053,2082.34,,Completed
ORD005054,OI005054,1929.06,Bakery,Rejected
ORD005055,OI005055,2429.59,Dairy,Completed
ORD005056,OI005056,864.16,Bakery,Completed
ORD005057,OI005057,647.43,Bakery,Completed
ORD005058,OI005058,915.19,Beverages,Cancelled
ORD005059,OI005059,962.73,Beverages,Completed
ORD005060,OI005060,1397.52,Fruits & Vegetables,Rejected
ORD005061,OI005061,1808.53,Beverages,Completed
ORD005062,OI005062,1104.9,Dairy,Cancelled
ORD005063,OI005063,1143.79,Beverages,Completed
ORD005064,OI005064,855.43,Frozen Foods,Completed
ORD005065,OI005065,1141.9,Fruits & Vegetables,Completed
ORD005066,OI005066,1854.41,Fruits & Vegetables,Rejected
ORD005067,OI005067,1606.82,Beverages,Completed
ORD005068,OI005068,1513.34,Beverages,Completed
ORD005069,OI005069,158.8,Bakery,Cancelled
ORD005070,OI005070,1208.61,Snacks,Completed
ORD005071,OI005071,152.78,Dairy,Cancelled
ORD005072,OI005072,1390.6,Beverages,Rejected
ORD005073,OI005073,2070.72,Snacks,Completed
ORD005074,OI005074,2407.06,Dairy,Rejected
ORD005075,OI005075,113.17,Snacks,Rejected
ORD005076,OI005076,997.53,Beverages,Rejected
ORD005077,OI005077,103.43,Beverages,Rejected
ORD005078,OI005078,1316.58,Dairy,Cancelled
ORD005079,OI005079,1742.74,Baby Care,Cancelled
ORD005080,OI005080,1866.81,Groceries,Cancelled
ORD005081,OI005081,183.29,Baby Care,Completed
ORD005082,OI005082,461.09,Frozen Foods,Completed
ORD005083,OI005083,1965.29,Dairy,Completed
ORD005084,OI005084,1157.29,Baby Care,Completed
ORD005085,OI005085,652.98,Groceries,Rejected
ORD005086,OI005086,1754.9,Fruits & Vegetables,Rejected
ORD005087,OI005087,1925.39,Beverages,Completed
ORD005088,OI005088,1778.04,Personal Care,Completed
ORD005089,OI005089,938.78,Snacks,Completed
ORD005090,OI005090,1903.56,Household,Completed
ORD005091,OI005091,1553.52,Dairy,Cancelled
ORD005092,OI005092,1351.12,Frozen Foods,Cancelled
ORD005093,OI005093,1869.39,Personal Care,Completed
ORD005094,OI005094,2041.16,Baby Care,Cancelled
ORD005095,OI005095,1617.94,Fruits & Vegetables,Completed
ORD005096,OI005096,959.08,Fruits & Vegetables,Rejected
ORD005097,OI005097,1422.67,Frozen Foods,Completed
ORD005098,OI005098,247.3,Household,Completed
ORD005099,OI005099,386.92,Dairy,Rejected
ORD005100,OI005100,1559.94,Frozen Foods,Cancelled
ORD005101,OI005101,807.98,Snacks,Completed
ORD005102,OI005102,1264.85,Groceries,Completed
ORD005103,OI005103,2359.34,Personal Care,Completed
ORD005104,OI005104,1653.1,Snacks,Rejected
ORD005105,OI005105,917.92,Snacks,Completed
ORD005106,OI005106,1311.93,Household,Completed
ORD005107,OI005107,1053.8,Household,Rejected
ORD005108,OI005108,870.85,Dairy,Rejected
ORD005109,OI005109,1757.44,Bakery,Completed
ORD005110,OI005110,1601.95,Dairy,Completed
ORD005111,OI005111,1793.67,Snacks,Completed
ORD005112,OI005112,1194.21,Snacks,Completed
ORD005113,OI005113,2222.32,Fruits & Vegetables,Cancelled
ORD005114,OI005114,572.68,Snacks,Completed
ORD005115,OI005115,655.24,Beverages,Completed
ORD005116,OI005116,2246.53,Personal Care,Cancelled
ORD005117,OI005117,517.81,Personal Care,Completed
ORD005118,OI005118,2146.49,Groceries,Completed
ORD005119,OI005119,260.44,Groceries,Completed
ORD005120,OI005120,245.71,Personal Care,Rejected
ORD005121,OI005121,1119.16,Fruits & Vegetables,Completed
ORD005122,OI005122,1859.73,Frozen Foods,Completed
ORD005123,OI005123,309.07,Dairy,Rejected
ORD005124,OI005124,2389.84,Snacks,Completed
ORD005125,OI005125,1487.73,Snacks,Completed
ORD005126,OI005126,2237.96,Personal Care,Completed
ORD005127,OI005127,1100.43,Fruits & Vegetables,Cancelled
ORD005128,OI005128,1064.39,Bakery,Completed
ORD005129,OI005129,1105.53,Household,Completed
ORD005130,OI005130,2109.98,Frozen Foods,Rejected
ORD005131,OI005131,1430.04,Personal Care,Completed
ORD005132,OI005132,1423.26,Beverages,Completed
ORD005133,OI005133,1435.1,Baby Care,Completed
ORD005134,OI005134,1157.88,Snacks,Completed
ORD005135,OI005135,390.72,Dairy,Completed
ORD005136,OI005136,1816.1,Frozen Foods,Rejected
ORD005137,OI005137,327.73,Fruits & Vegetables,Cancelled
ORD005138,OI005138,532.34,Dairy,Completed
ORD005139,OI005139,1873.84,Groceries,Cancelled
ORD005140,OI005140,2427.36,Bakery,Cancelled
ORD005141,OI005141,2127.22,Personal Care,Completed
ORD005142,OI005142,888.61,Groceries,Completed
ORD005143,OI005143,628.55,Snacks,Completed
ORD005144,OI005144,2388.54,Household,Rejected
ORD005145,OI005145,396.36,Household,Completed
ORD005146,OI005146,337.16,Household,Rejected
ORD005147,OI005147,2158.75,Bakery,Completed
ORD005148,OI005148,302.75,Dairy,Completed
ORD005149,OI005149,1152.37,Snacks,Completed
ORD005150,OI005150,956.85,Personal Care,Rejected
ORD005151,OI005151,1173.51,Baby Care,Cancelled
ORD005152,OI005152,1016.11,Personal Care,Completed
ORD005153,OI005153,1877.97,Bakery,Completed
ORD005154,OI005154,1268.52,Dairy,Completed
ORD005155,OI005155,1322.42,Bakery,Completed
ORD005156,OI005156,604.4,Dairy,Completed
ORD005157,OI005157,1919.94,Snacks,Rejected
ORD005158,OI005158,544.88,Personal Care,Rejected
ORD005159,OI005159,2208.12,Household,Completed
ORD005160,OI005160,602.89,Household,Completed
ORD005161,OI005161,2397.97,Personal Care,Completed
ORD005162,OI005162,795.78,Dairy,Completed
ORD005163,OI005163,2120.71,Bakery,Completed
ORD005164,OI005164,1237.42,Dairy,Rejected
ORD005165,OI005165,1627.31,Fruits & Vegetables,Rejected
ORD005166,OI005166,1494.94,Dairy,Cancelled
ORD005167,OI005167,1926.88,Beverages,Completed
ORD005168,OI005168,1066.89,Snacks,Rejected
ORD005169,OI005169,197.83,Dairy,Completed
ORD005170,OI005170,919.48,Baby Care,Completed
ORD005171,OI005171,1524.03,Household,Rejected
ORD005172,OI005172,1697.84,Dairy,Completed
ORD005173,OI005173,2099.41, Bakery ,Cancelled
ORD005174,OI005174,1802.81,Groceries,Completed
ORD005175,OI005175,397.9,Dairy,Completed
ORD005176,OI005176,1420.92,Beverages,Rejected
ORD005177,OI005177,1831.48,Beverages,Completed
ORD005178,OI005178,966.65,Household,Completed
ORD005179,OI005179,236.84,Groceries,Completed
ORD005180,OI005180,980.99,Groceries,Completed
ORD005181,OI005181,2206.84,Groceries,Completed
ORD005182,OI005182,1285.0,Bakery,Rejected
ORD005183,OI005183,1305.81,Groceries,Completed
ORD005184,OI005184,2144.24,Dairy,Completed
ORD005185,OI005185,2457.59,Baby Care,Completed
ORD005186,OI005186,1744.49,Baby Care,Completed
ORD005187,OI005187,566.15,Beverages,Completed
ORD005188,OI005188,1351.84,Personal Care,Completed
ORD005189,OI005189,2245.43,Dairy,Completed
ORD005190,OI005190,1170.87,Baby Care,Completed
ORD005191,OI005191,487.74,Frozen Foods,Completed
ORD005192,OI005192,948.88,Personal Care,Completed
ORD005193,OI005193,662.49,Snacks,Completed
ORD005194,OI005194,1427.74,Snacks,Cancelled
ORD005195,OI005195,285.64,Personal Care,Rejected
ORD005196,OI005196,1865.36,Personal Care,Cancelled
ORD005197,OI005197,271.95,Frozen Foods,Completed
ORD005198,OI005198,1099.71,Snacks,Rejected
ORD005199,OI005199,909.41,Fruits & Vegetables,Rejected
ORD005200,OI005200,2178.57,Dairy,Completed
ORD005201,OI005201,2218.93,Bakery,Completed
ORD005202,OI005202,1545.79,Groceries,Cancelled
ORD005203,OI005203,316.41,Bakery,Cancelled
ORD005204,OI005204,2021.33,Frozen Foods,Completed
ORD005205,OI005205,1555.85,Frozen Foods,Completed
ORD005206,OI005206,2114.21,Baby Care,Rejected
ORD005207,OI005207,1845.45,Beverages,Cancelled
ORD005208,OI005208,1585.6,Household,Completed
ORD005209,OI005209,1527.12,Personal Care,Completed
ORD005210,OI005210,901.88,Personal Care,Completed
ORD005211,OI005211,2039.45,Baby Care,Completed
ORD005212,OI005212,717.85,Baby Care,Completed
ORD005213,OI005213,999.58,Snacks,Cancelled
ORD005214,OI005214,1043.26,Fruits & Vegetables,Completed
ORD005215,OI005215,1545.4,Beverages,Completed
ORD005216,OI005216,476.77,Personal Care,Completed
ORD005217,OI005217,921.5,Fruits & Vegetables,Cancelled
ORD005218,OI005218,1887.71,Frozen Foods,Cancelled
ORD005219,OI005219,1664.69,Beverages,Completed
ORD005220,OI005220,1315.83,Dairy,Completed
ORD005221,OI005221,418.23,Fruits & Vegetables,Completed
ORD005222,OI005222,2168.1,Frozen Foods,Completed
ORD005223,OI005223,1569.4,Bakery,Cancelled
ORD005224,OI005224,500.78,Baby Care,Completed
